train_id,timeframe,current_time,number_of_passengers,route_name,status,current_station,previous_station,next_station,longitude,latitude,longitude_interpolated,latitude_interpolated,speed,speed_x,speed_y,yaw,yaw_change_rate,speed_interpolated,speed_x_interpolated,speed_y_interpolated,yaw_interpolated,yaw_change_rate_interpolated
b1_1,2029-02-01 16:38:30,2029-02-01 16:38:30,0,b1,at_station,35,35,66,-21.7967615,64.1344796,-21.796501988333144,64.13444646565893,0.0,0.0,0.0,0.0,5.757462236483615,2.3197192779512483,-2.3197192779512483,2.3197192779512483,170.95560272365333,0.05894214568698904
b1_1,2029-02-01 16:39:00,2029-02-01 16:39:00,0,b1,at_station,35,35,66,-21.7967615,64.1344796,-21.796876343076335,64.13450605501829,3.1902398519661426,-3.1902398519661426,3.1902398519661426,167.02775715042117,5.567591905014039,2.4342423286437325,-2.4342423286437325,2.4342423286437325,167.02775715088936,0.13092818575879903
b1_1,2029-02-01 16:39:30,2029-02-01 16:39:30,50,b1,on_track,,35,66,-21.79724612777565,64.13459123787209,-21.79724612777565,64.13459123787209,7.252269121292752,-7.252269121292752,7.252269121292752,167.11829859613562,0.003018048190481674,7.252269121292752,-7.252269121292752,7.252269121292752,167.11829859613562,0.003018048174875313
b1_1,2029-02-01 16:40:00,2029-02-01 16:40:00,50,b1,on_track,,35,66,-21.79834955446586,64.13484358546017,-21.79834955446586,64.13484358546017,7.237480339750284,-7.237480339750284,7.237480339750284,167.27171596067168,0.005113912151202271,7.237480339750284,-7.237480339750284,7.237480339750284,167.27171596067168,0.005113912151202271
b1_1,2029-02-01 16:40:30,2029-02-01 16:40:30,50,b1,on_track,,35,66,-21.799453655351243,64.13509297812455,-21.799453655351243,64.13509297812455,7.255760726616352,-7.255760726616352,7.255760726616352,167.08127636518134,0.00634798651634488,7.255760726616352,-7.255760726616352,7.255760726616352,167.08127636518134,0.00634798651634488
b1_1,2029-02-01 16:41:00,2029-02-01 16:41:00,50,b1,on_track,,35,66,-21.800556920879643,64.13534603913742,-21.800556920879643,64.13534603913742,7.256829315133169,-7.256829315133169,7.256829315133169,167.06973044943416,0.000384863858239252,7.256829315133169,-7.256829315133169,7.256829315133169,167.06973044943416,0.000384863858239252
b1_1,2029-02-01 16:41:30,2029-02-01 16:41:30,50,b1,on_track,,35,66,-21.801660135720077,64.13559932254459,-21.801660135720077,64.13559932254459,7.113045845011322,-7.113045845011322,7.113045845011322,168.61661071182345,0.05156267541297647,7.113045845011322,-7.113045845011322,7.113045845011322,168.61661071182345,0.05156267541297647
b1_1,2029-02-01 16:42:00,2029-02-01 16:42:00,50,b1,on_track,,35,66,-21.802769648867237,64.13582270491895,-21.802769648867237,64.13582270491895,6.956300515956394,-6.956300515956394,6.956300515956394,170.54771561535023,0.06437016345089243,6.956300515956394,-6.956300515956394,6.956300515956394,170.54771561535023,0.06437016345089243
b1_1,2029-02-01 16:42:30,2029-02-01 16:42:30,50,b1,on_track,,35,66,-21.803886159152075,64.13600858893396,-21.803886159152075,64.13600858893396,6.875317566561039,-6.875317566561039,6.875317566561039,171.22560696820665,0.022596378428547344,2.302670237502536,-2.302670237502536,2.302670237502536,171.2256069682445,0.02259637842980927
b1_1,2029-02-01 16:43:00,2029-02-01 16:43:00,0,b1,at_station,66,66,34,-21.804999665692335,64.13618045930761,-21.80425909227929,64.13606615137621,0.0,0.0,0.0,0.0,5.707520232273555,2.302665996561286,-2.302665996561286,2.302665996561286,171.2256069682445,0.0
b1_1,2029-02-01 16:43:30,2029-02-01 16:43:30,0,b1,at_station,66,66,34,-21.804999665692335,64.13618045930761,-21.8046320254065,64.13612371381846,0.032586310612747714,-0.032586310612747714,0.032586310612747714,171.51243806719614,5.717081268906539,2.302565882752919,-2.302565882752919,2.302565882752919,171.22967779296636,0.00013569415739501285
b1_1,2029-02-01 16:44:00,2029-02-01 16:44:00,50,b1,on_track,,66,34,-21.805004962557163,64.13618124975385,-21.805004962557163,64.13618124975385,7.066291176039082,-7.066291176039082,7.066291176039082,171.45964936918946,0.0017596232668893208,7.066291176039082,-7.066291176039082,7.066291176039082,171.45964936918946,0.007665719207436913
b1_1,2029-02-01 16:44:30,2029-02-01 16:44:30,50,b1,on_track,,66,34,-21.806152821503684,64.13635362494685,-21.806152821503684,64.13635362494685,7.128201103445119,-7.128201103445119,7.128201103445119,170.615995662803,0.02812179021288254,7.128201103445119,-7.128201103445119,7.128201103445119,170.615995662803,0.02812179021288254
b1_1,2029-02-01 16:45:00,2029-02-01 16:45:00,50,b1,on_track,,66,34,-21.807298008990642,64.136542881049,-21.807298008990642,64.136542881049,7.494344309570149,-7.494344309570149,7.494344309570149,166.47651579503392,0.13798266225896896,7.494344309570149,-7.494344309570149,7.494344309570149,166.47651579503392,0.13798266225896896
b1_1,2029-02-01 16:45:30,2029-02-01 16:45:30,50,b1,on_track,,66,34,-21.808425517370818,64.136814060686,-21.808425517370818,64.136814060686,6.5486609470907275,-6.5486609470907275,-6.5486609470907275,-178.07936121856144,0.5148040995468212,6.5486609470907275,-6.5486609470907275,-6.5486609470907275,-178.07936121856144,0.5148040995468212
b1_1,2029-02-01 16:46:00,2029-02-01 16:46:00,50,b1,on_track,,66,34,-21.809547270442796,64.13677644378257,-21.809547270442796,64.13677644378257,9.150402137688978,-9.150402137688978,-9.150402137688978,-153.715305603384,0.8121351871725816,9.150402137688978,-9.150402137688978,-9.150402137688978,-153.715305603384,0.8121351871725816
b1_1,2029-02-01 16:46:30,2029-02-01 16:46:30,50,b1,on_track,,66,34,-21.810587941876165,64.13626245778185,-21.810587941876165,64.13626245778185,9.552569711916828,-9.552569711916828,-9.552569711916828,-150.93471972227752,0.09268619603688251,9.552569711916828,-9.552569711916828,-9.552569711916828,-150.93471972227752,0.09268619603688251
b1_1,2029-02-01 16:47:00,2029-02-01 16:47:00,50,b1,on_track,,66,34,-21.811601176327997,64.13569930265521,-21.811601176327997,64.13569930265521,10.70768931400547,-10.70768931400547,-10.70768931400547,-143.3410427779278,0.253122564811657,10.70768931400547,-10.70768931400547,-10.70768931400547,-143.3410427779278,0.253122564811657
b1_1,2029-02-01 16:47:30,2029-02-01 16:47:30,50,b1,on_track,,66,34,-21.8125313698858,64.13500699372213,-21.8125313698858,64.13500699372213,12.536871901172674,-12.536871901172674,-12.536871901172674,-130.53117829123542,0.42699548288974637,12.536871901172674,-12.536871901172674,-12.536871901172674,-130.53117829123542,0.42699548288974637
b1_1,2029-02-01 16:48:00,2029-02-01 16:48:00,50,b1,on_track,,66,34,-21.813284053283514,64.13412668515019,-21.813284053283514,64.13412668515019,13.775393391114669,-13.775393391114669,-13.775393391114669,-120.09058456095734,0.3480197910092689,13.775393391114669,-13.775393391114669,-13.775393391114669,-120.09058456095734,0.3480197910092689
b1_1,2029-02-01 16:48:30,2029-02-01 16:48:30,50,b1,on_track,,66,34,-21.813864027993148,64.13312579723016,-21.813864027993148,64.13312579723016,15.174873491530828,-15.174873491530828,-15.174873491530828,-99.27167972708018,0.6939634944625719,15.174873491530828,-15.174873491530828,-15.174873491530828,-99.27167972708018,0.6939634944625719
b1_1,2029-02-01 16:49:00,2029-02-01 16:49:00,50,b1,on_track,,66,34,-21.8140492148016,64.13199141323373,-21.8140492148016,64.13199141323373,13.722889655300145,13.722889655300145,-13.722889655300145,-62.45571854617898,1.2271987060300404,13.722889655300145,13.722889655300145,-13.722889655300145,-62.45571854617898,1.2271987060300404
b1_1,2029-02-01 16:49:30,2029-02-01 16:49:30,50,b1,on_track,,66,34,-21.813526202051264,64.1309886081121,-21.813526202051264,64.1309886081121,11.7535541934905,11.7535541934905,-11.7535541934905,-43.633749791925695,0.6273989584751092,11.7535541934905,11.7535541934905,-11.7535541934905,-43.633749791925695,0.6273989584751092
b1_1,2029-02-01 16:50:00,2029-02-01 16:50:00,50,b1,on_track,,66,34,-21.81268610151042,64.13018764703074,-21.81268610151042,64.13018764703074,13.434469597115383,13.434469597115383,-13.434469597115383,-58.273267291251365,0.4879839166441892,13.434469597115383,13.434469597115383,-13.434469597115383,-58.273267291251365,0.4879839166441892
b1_1,2029-02-01 16:50:30,2029-02-01 16:50:30,50,b1,on_track,,66,34,-21.812085108605608,64.12921557135043,-21.812085108605608,64.12921557135043,7.314893480146837,7.314893480146837,-7.314893480146837,-83.23853357359104,0.8321755427446561,5.058481505606005,5.058481505606005,-5.058481505606005,-83.23853357333502,0.832175542736122
b1_1,2029-02-01 16:51:00,2029-02-01 16:51:00,0,b1,at_station,34,34,33,-21.8120202,64.1286681,-21.812040222239922,64.12883697749517,0.0,0.0,0.0,0.0,2.774617785786368,2.180815550964163,-2.180815550964163,-2.180815550964163,-143.31742359284306,2.0026296673169344
b1_1,2029-02-01 16:51:30,2029-02-01 16:51:30,0,b1,at_station,34,34,33,-21.8120202,64.1286681,-21.812229540264664,64.12869595372558,3.57466338399132,-3.57466338399132,3.57466338399132,172.42103762327545,5.747367920775847,2.300393458908669,-2.300393458908669,2.300393458908669,172.42103762228928,1.4753846261622547
b1_1,2029-02-01 16:52:00,2029-02-01 16:52:00,50,b1,on_track,,34,33,-21.812607455167566,64.12874623711478,-21.812607455167566,64.12874623711478,6.734978647108823,-6.734978647108823,6.734978647108823,173.8352470477301,0.047140314148487995,6.734978647108823,-6.734978647108823,6.734978647108823,173.8352470477301,0.04714031418136055
b1_1,2029-02-01 16:52:30,2029-02-01 16:52:30,50,b1,on_track,,34,33,-21.813730305177643,64.1288675188042,-21.813730305177643,64.1288675188042,6.73548354878903,-6.73548354878903,6.73548354878903,173.82478903720428,0.0003486003508603138,6.73548354878903,-6.73548354878903,6.73548354878903,173.82478903720428,0.0003486003508603138
b1_1,2029-02-01 16:53:00,2029-02-01 16:53:00,50,b1,on_track,,34,33,-21.814853133065395,64.12898900544535,-21.814853133065395,64.12898900544535,6.689386992337976,-6.689386992337976,6.689386992337976,174.7717187628514,0.03156432418823745,6.689386992337976,-6.689386992337976,6.689386992337976,174.7717187628514,0.03156432418823745
b1_1,2029-02-01 16:53:30,2029-02-01 16:53:30,50,b1,on_track,,34,33,-21.81597759258864,64.12909189893469,-21.81597759258864,64.12909189893469,6.6212669862769795,-6.6212669862769795,6.6212669862769795,176.71405473417997,0.0647445323776187,6.6212669862769795,-6.6212669862769795,6.6212669862769795,176.71405473417997,0.0647445323776187
b1_1,2029-02-01 16:54:00,2029-02-01 16:54:00,50,b1,on_track,,34,33,-21.817105096685612,64.12915663291795,-21.817105096685612,64.12915663291795,6.574441334485037,-6.574441334485037,-6.574441334485037,-179.85530583668242,0.11435464763792046,6.574441334485037,-6.574441334485037,-6.574441334485037,-179.85530583668242,0.11435464763792046
b1_1,2029-02-01 16:54:30,2029-02-01 16:54:30,50,b1,on_track,,34,33,-21.818234258975,64.12915378133724,-21.818234258975,64.12915378133724,6.608874121250653,-6.608874121250653,-6.608874121250653,-177.17713446068674,0.08927237919985581,6.608874121250653,-6.608874121250653,-6.608874121250653,-177.17713446068674,0.08927237919985581
b1_1,2029-02-01 16:55:00,2029-02-01 16:55:00,50,b1,on_track,,34,33,-21.81936217421856,64.12909816586593,-21.81936217421856,64.12909816586593,6.626527911833059,-6.626527911833059,-6.626527911833059,-176.5236269155015,0.02178358483950831,6.626527911833059,-6.626527911833059,-6.626527911833059,-176.5236269155015,0.02178358483950831
b1_1,2029-02-01 16:55:30,2029-02-01 16:55:30,50,b1,on_track,,34,33,-21.820489425579417,64.12902968678809,-21.820489425579417,64.12902968678809,2.5982280351128155,-2.5982280351128155,-2.5982280351128155,-175.80391825125588,0.02399028880818719,2.2374570781137972,-2.2374570781137972,-2.2374570781137972,-175.80391825107873,0.02399028881409227
b1_1,2029-02-01 16:56:00,2029-02-01 16:56:00,0,b1,at_station,33,33,32,-21.8209295,64.1289974,-21.82086839451177,64.12900188310526,0.0,0.0,0.0,0.0,5.860130608375196,4.207817778498013,-4.207817778498013,4.207817778498013,100.93209967200158,2.775466069230655
b1_1,2029-02-01 16:56:30,2029-02-01 16:56:30,0,b1,at_station,33,33,32,-21.8209295,64.1289974,-21.820929089116166,64.12931611750756,9.323091444311999,9.323091444311999,9.323091444311999,89.92613554089814,2.9975378513632713,5.070318386714994,5.070318386714994,5.070318386714994,89.92613554113814,0.3668654710287816
b1_1,2029-02-01 16:57:00,2029-02-01 16:57:00,50,b1,on_track,,33,32,-21.82092859924478,64.12969610468694,-21.82092859924478,64.12969610468694,13.330046719730953,13.330046719730953,13.330046719730953,79.93913324387962,0.3329000765672845,13.330046719730953,13.330046719730953,13.330046719730953,79.93913324387962,0.33290007657528425
b1_1,2029-02-01 16:57:30,2029-02-01 16:57:30,50,b1,on_track,,33,32,-21.820751882879318,64.1306921244985,-21.820751882879318,64.1306921244985,8.184984478400121,-8.184984478400121,8.184984478400121,159.87696067650734,2.6645942477542577,8.184984478400121,-8.184984478400121,8.184984478400121,159.87696067650734,2.6645942477542577
b1_1,2029-02-01 16:58:00,2029-02-01 16:58:00,50,b1,on_track,,33,32,-21.82182849970737,64.131086601278,-21.82182849970737,64.131086601278,7.494397248468188,-7.494397248468188,7.494397248468188,165.62127553042816,0.19147716179736088,7.494397248468188,-7.494397248468188,7.494397248468188,165.62127553042816,0.19147716179736088
b1_1,2029-02-01 16:58:30,2029-02-01 16:58:30,50,b1,on_track,,33,32,-21.822938378438675,64.13137113044512,-21.822938378438675,64.13137113044512,8.02911504375089,-8.02911504375089,8.02911504375089,157.5524335457124,0.26896139949052533,8.02911504375089,-8.02911504375089,8.02911504375089,157.5524335457124,0.26896139949052533
b1_1,2029-02-01 16:59:00,2029-02-01 16:59:00,50,b1,on_track,,33,32,-21.82393980329782,64.13178486093148,-21.82393980329782,64.13178486093148,6.451657764618623,-6.451657764618623,6.451657764618623,175.93712404912742,0.6128230167805006,6.451657764618623,-6.451657764618623,6.451657764618623,175.93712404912742,0.6128230167805006
b1_1,2029-02-01 16:59:30,2029-02-01 16:59:30,50,b1,on_track,,33,32,-21.825033602445014,64.13186255310794,-21.825033602445014,64.13186255310794,6.696108523042635,-6.696108523042635,6.696108523042635,177.85368093347094,0.06388522947811737,6.696108523042635,-6.696108523042635,6.696108523042635,177.85368093347094,0.06388522947811737
b1_1,2029-02-01 17:00:00,2029-02-01 17:00:00,50,b1,on_track,,33,32,-21.82617957324512,64.13190550164889,-21.82617957324512,64.13190550164889,6.696108523042635,6.696108523042635,-6.696108523042635,-2.1463190665290637,6.0,6.696108523042635,6.696108523042635,-6.696108523042635,-2.1463190665290637,6.0
b1_2,2029-02-01 16:00:00,2029-02-01 16:00:00,0,b1,at_station,,,67,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
b1_2,2029-02-01 16:00:30,2029-02-01 16:00:30,0,b1,at_station,,,67,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_2,2029-02-01 16:01:00,2029-02-01 16:01:00,0,b1,at_station,,,67,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_2,2029-02-01 16:01:30,2029-02-01 16:01:30,0,b1,at_station,,,67,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_2,2029-02-01 16:02:00,2029-02-01 16:02:00,0,b1,at_station,,,67,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_2,2029-02-01 16:02:30,2029-02-01 16:02:30,0,b1,at_station,,,67,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_2,2029-02-01 16:03:00,2029-02-01 16:03:00,0,b1,at_station,,,67,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_2,2029-02-01 16:03:30,2029-02-01 16:03:30,0,b1,at_station,,,67,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_2,2029-02-01 16:04:00,2029-02-01 16:04:00,0,b1,at_station,,,67,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_2,2029-02-01 16:04:30,2029-02-01 16:04:30,0,b1,at_station,,,67,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_2,2029-02-01 16:05:00,2029-02-01 16:05:00,0,b1,at_station,,,67,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_2,2029-02-01 16:05:30,2029-02-01 16:05:30,0,b1,at_station,67,67,36,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_2,2029-02-01 16:06:00,2029-02-01 16:06:00,0,b1,at_station,67,67,36,-21.788293714517984,64.14574484303793,-21.788293714517984,64.14574484303793,4.4699091840578955,4.4699091840578955,4.4699091840578955,22.962602303574094,0.7654200767858034,4.4699091840578955,4.4699091840578955,4.4699091840578955,22.962602303574094,0.7654200767858034
b1_2,2029-02-01 16:06:30,2029-02-01 16:06:30,50,b1,on_track,,67,36,-21.787742764815274,64.14597828302274,-21.787742764815274,64.14597828302274,10.28741553017617,10.28741553017617,10.28741553017617,36.90408916653924,0.464716228765505,10.28741553017617,10.28741553017617,10.28741553017617,36.90408916653924,0.464716228765505
b1_2,2029-02-01 16:07:00,2029-02-01 16:07:00,50,b1,on_track,,67,36,-21.786854920575045,64.14664499442549,-21.786854920575045,64.14664499442549,8.577707612501689,8.577707612501689,8.577707612501689,23.038610271798884,0.4621826298246788,8.577707612501689,8.577707612501689,8.577707612501689,23.038610271798884,0.4621826298246788
b1_2,2029-02-01 16:07:30,2029-02-01 16:07:30,50,b1,on_track,,67,36,-21.785799529906235,64.1470938207725,-21.785799529906235,64.1470938207725,6.813479266728058,6.813479266728058,6.813479266728058,9.879425475968192,0.4386394931943566,6.813479266728058,6.813479266728058,6.813479266728058,9.879425475968192,0.4386394931943566
b1_2,2029-02-01 16:08:00,2029-02-01 16:08:00,50,b1,on_track,,67,36,-21.784712057764175,64.14728321267067,-21.784712057764175,64.14728321267067,8.248131028508777,-8.248131028508777,8.248131028508777,149.74665561517543,4.66224100464024,8.248131028508777,-8.248131028508777,8.248131028508777,149.74665561517543,4.66224100464024
b1_2,2029-02-01 16:08:30,2029-02-01 16:08:30,50,b1,on_track,,67,36,-21.78556087284616,64.14777829339447,-21.78556087284616,64.14777829339447,11.412454751562027,-11.412454751562027,11.412454751562027,137.7574491180722,0.3996402165701075,11.412454751562027,-11.412454751562027,11.412454751562027,137.7574491180722,0.3996402165701075
b1_2,2029-02-01 16:09:00,2029-02-01 16:09:00,50,b1,on_track,,67,36,-21.786409910796408,64.14854930373278,-21.786409910796408,64.14854930373278,10.268182008189912,-10.268182008189912,10.268182008189912,145.20277511979907,0.24817753339089563,10.268182008189912,-10.268182008189912,10.268182008189912,145.20277511979907,0.24817753339089563
b1_2,2029-02-01 16:09:30,2029-02-01 16:09:30,50,b1,on_track,,67,36,-21.787347894335124,64.14920115190037,-21.787347894335124,64.14920115190037,8.126606002047602,-8.126606002047602,8.126606002047602,154.7439763984382,0.31804004262130453,8.126606002047602,-8.126606002047602,8.126606002047602,154.7439763984382,0.31804004262130453
b1_2,2029-02-01 16:10:00,2029-02-01 16:10:00,50,b1,on_track,,67,36,-21.78829596100573,64.1496484110193,-21.78829596100573,64.1496484110193,6.080127458438529,-6.080127458438529,6.080127458438529,173.98772731853114,0.6414583640030979,2.2742380870943144,-2.2742380870943144,2.2742380870943144,173.98772731858034,0.6414583640047378
b1_2,2029-02-01 16:10:30,2029-02-01 16:10:30,0,b1,at_station,36,36,67,-21.7893118,64.1497554,-21.78867592953662,64.14968842961088,0.0,0.0,0.0,0.0,5.799590910617705,2.274234989312084,-2.274234989312084,2.274234989312084,173.98772731858034,0.0
b1_2,2029-02-01 16:11:00,2029-02-01 16:11:00,0,b1,at_station,36,36,67,-21.7893118,64.1497554,-21.78905589806751,64.14972844820245,0.742135854735266,0.742135854735266,-0.742135854735266,-5.931316232469264,0.19771054108230904,0.7895254302521741,-0.7895254302521741,0.7895254302521741,173.91154157776666,0.002539524693789493
b1_2,2029-02-01 16:11:30,2029-02-01 16:11:30,50,b1,on_track,,36,67,-21.78918771506264,64.14974250851968,-21.78918771506264,64.14974250851968,6.685894574781832,6.685894574781832,-6.685894574781832,-3.4121643040024368,0.08397173094889468,6.685894574781832,6.685894574781832,-6.685894574781832,-3.4121643040024368,5.9107901960589695
b1_2,2029-02-01 16:12:00,2029-02-01 16:12:00,50,b1,on_track,,36,67,-21.788049137314026,64.14967462195284,-21.788049137314026,64.14967462195284,9.664592532108127,9.664592532108127,-9.664592532108127,-33.559498356476105,1.0049111350824556,9.664592532108127,9.664592532108127,-9.664592532108127,-33.559498356476105,1.0049111350824556
b1_2,2029-02-01 16:12:30,2029-02-01 16:12:30,50,b1,on_track,,36,67,-21.78713674658226,64.14906936022128,-21.78713674658226,64.14906936022128,10.583854525138227,10.583854525138227,-10.583854525138227,-36.916462235288705,0.11189879596041977,10.583854525138227,10.583854525138227,-10.583854525138227,-36.916462235288705,0.11189879596041977
b1_2,2029-02-01 16:13:00,2029-02-01 16:13:00,50,b1,on_track,,36,67,-21.78622360565419,64.14838334426375,-21.78622360565419,64.14838334426375,11.265374560916692,11.265374560916692,-11.265374560916692,-41.29692055664166,0.14601527737843203,11.265374560916692,11.265374560916692,-11.265374560916692,-41.29692055664166,0.14601527737843203
b1_2,2029-02-01 16:13:30,2029-02-01 16:13:30,50,b1,on_track,,36,67,-21.78536272351416,64.14762712280013,-21.78536272351416,64.14762712280013,5.788940671852033,5.788940671852033,-5.788940671852033,-43.958445747059535,0.08871750634726254,5.788940671852033,5.788940671852033,-5.788940671852033,-43.958445747059535,0.08871750634726254
b1_2,2029-02-01 16:14:00,2029-02-01 16:14:00,50,b1,on_track,,36,67,-21.784952779655217,64.14723181879329,-21.784952779655217,64.14723181879329,7.003735557565876,-7.003735557565876,-7.003735557565876,-167.71054630790803,4.1250700186949505,7.003735557565876,-7.003735557565876,-7.003735557565876,-167.71054630790803,4.1250700186949505
b1_2,2029-02-01 16:14:30,2029-02-01 16:14:30,50,b1,on_track,,36,67,-21.786029580585616,64.14699724584055,-21.786029580585616,64.14699724584055,8.631189994138497,-8.631189994138497,-8.631189994138497,-156.57513904002278,0.37118024226284185,8.631189994138497,-8.631189994138497,-8.631189994138497,-156.57513904002278,0.37118024226284185
b1_2,2029-02-01 16:15:00,2029-02-01 16:15:00,50,b1,on_track,,36,67,-21.787081874077018,64.14654133558253,-21.787081874077018,64.14654133558253,10.252098872651565,-10.252098872651565,-10.252098872651565,-143.27944216573493,0.4431898958095947,10.252098872651565,-10.252098872651565,-10.252098872651565,-143.27944216573493,0.4431898958095947
b1_2,2029-02-01 16:15:30,2029-02-01 16:15:30,50,b1,on_track,,36,67,-21.787971091237804,64.14587803709065,-21.787971091237804,64.14587803709065,2.5851223722867918,-2.5851223722867918,-2.5851223722867918,-157.56686411306563,0.47624739824435663,2.855986211502611,-2.855986211502611,-2.855986211502611,-157.53907448720824,0.4753210773824435
b1_2,2029-02-01 16:16:00,2029-02-01 16:16:00,0,b1,at_station,67,67,68,-21.788293714517984,64.14574484303793,-21.788327286649046,64.1457307806358,0.0,0.0,0.0,0.0,5.252228803768856,2.868344404866998,-2.868344404866998,-2.868344404866998,-157.272589073991,0.008882847107240839
b1_2,2029-02-01 16:16:30,2029-02-01 16:16:30,0,b1,at_station,67,67,68,-21.788293714517984,64.14574484303793,-21.788682793714273,64.1455818689298,6.007567060375852,-6.007567060375852,-6.007567060375852,-157.27258907298463,5.242419635766154,2.8683524065096804,-2.8683524065096804,-2.8683524065096804,-157.27258907204256,6.494834300004489e-11
b1_2,2029-02-01 16:17:00,2029-02-01 16:17:00,50,b1,on_track,,67,68,-21.7890383007795,64.14543295722378,-21.7890383007795,64.14543295722378,7.823248127931475,-7.823248127931475,-7.823248127931475,-163.22902264677313,0.19854778579295004,7.823248127931475,-7.823248127931475,-7.823248127931475,-163.22902264677313,0.19854778582435226
b1_2,2029-02-01 16:17:30,2029-02-01 16:17:30,50,b1,on_track,,67,68,-21.790144340164126,64.14509963547583,-21.790144340164126,64.14509963547583,8.762049786366557,-8.762049786366557,-8.762049786366557,-156.37164537682077,0.22857924233174554,8.762049786366557,-8.762049786366557,-8.762049786366557,-156.37164537682077,0.22857924233174554
b1_2,2029-02-01 16:18:00,2029-02-01 16:18:00,50,b1,on_track,,67,68,-21.79120738915754,64.14463457415683,-21.79120738915754,64.14463457415683,10.150336229094767,-10.150336229094767,-10.150336229094767,-142.1784927257008,0.4731050883706653,10.150336229094767,-10.150336229094767,-10.150336229094767,-142.1784927257008,0.4731050883706653
b1_2,2029-02-01 16:18:30,2029-02-01 16:18:30,50,b1,on_track,,67,68,-21.79206173208948,64.14397136404584,-21.79206173208948,64.14397136404584,13.265509824537963,-13.265509824537963,-13.265509824537963,-103.21179149692101,1.2988900409593271,13.265509824537963,-13.265509824537963,-13.265509824537963,-103.21179149692101,1.2988900409593271
b1_2,2029-02-01 16:19:00,2029-02-01 16:19:00,50,b1,on_track,,67,68,-21.792293913071926,64.1429823709355,-21.792293913071926,64.1429823709355,14.4482561240128,-14.4482561240128,-14.4482561240128,-108.37195784507007,0.17200554493830206,14.4482561240128,-14.4482561240128,-14.4482561240128,-108.37195784507007,0.17200554493830206
b1_2,2029-02-01 16:19:30,2029-02-01 16:19:30,50,b1,on_track,,67,68,-21.792649810942645,64.14191075163299,-21.792649810942645,64.14191075163299,12.85253721951485,-12.85253721951485,-12.85253721951485,-122.22714065372115,0.461839426955036,12.85253721951485,-12.85253721951485,-12.85253721951485,-122.22714065372115,0.461839426955036
b1_2,2029-02-01 16:20:00,2029-02-01 16:20:00,50,b1,on_track,,67,68,-21.793235289553294,64.14098200333125,-21.793235289553294,64.14098200333125,5.498958871911663,-5.498958871911663,-5.498958871911663,-167.99685602622753,1.5256571790835456,2.3787528679793213,-2.3787528679793213,-2.3787528679793213,-167.99685602625937,1.5256571790846067
b1_2,2029-02-01 16:20:30,2029-02-01 16:20:30,0,b1,at_station,68,68,35,-21.79408461510734,64.14080142490077,-21.79360269339393,64.1409038881626,0.0,0.0,0.0,0.0,5.5998952008742515,2.3787582743527698,-2.3787582743527698,-2.3787582743527698,-167.99685602614667,3.756402596385063e-12
b1_2,2029-02-01 16:21:00,2029-02-01 16:21:00,0,b1,at_station,68,68,35,-21.79408461510734,64.14080142490077,-21.79397009723456,64.14082577299395,1.513116961454343,-1.513116961454343,1.513116961454343,177.0502216497753,5.901674054992509,2.1741438984680466,-2.1741438984680466,-2.1741438984680466,-178.30281850638497,0.3435320826746098
b1_2,2029-02-01 16:21:30,2029-02-01 16:21:30,50,b1,on_track,,68,35,-21.79434281115691,64.14081472945372,-21.79434281115691,64.14081472945372,6.694754103158204,-6.694754103158204,6.694754103158204,177.204177984977,0.005131877840057086,6.694754103158204,-6.694754103158204,6.694754103158204,177.204177984977,0.14976678362126752
